x,y,z,intensity
4.761000156402587891e+00,-5.568999767303466797e+00,7.861000061035156250e+00,1.065353216000000000e+09
4.892000198364257812e+00,-5.714000225067138672e+00,7.532999992370605469e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
4.958000183105468750e+00,-5.769000053405761719e+00,6.662000179290771484e+00,1.065353216000000000e+09
4.908999919891357422e+00,-5.510000228881835938e+00,7.921000003814697266e+00,1.065353216000000000e+09
5.191999912261962891e+00,-5.804999828338623047e+00,7.794000148773193359e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
5.173999786376953125e+00,-5.738999843597412109e+00,6.749000072479248047e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
5.984000205993652344e+00,-6.407999992370605469e+00,8.767999649047851562e+00,1.065353216000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065353216000000000e+09
5.415999889373779297e+00,-5.729000091552734375e+00,6.866000175476074219e+00,1.065353216000000000e+09
5.605999946594238281e+00,-5.796999931335449219e+00,8.663999557495117188e+00,1.065353216000000000e+09
6.151999950408935547e+00,-6.307000160217285156e+00,8.805000305175781250e+00,1.065353216000000000e+09
6.752999782562255859e+00,-6.867000102996826172e+00,8.970000267028808594e+00,1.065353216000000000e+09
7.433000087738037109e+00,-7.500000000000000000e+00,9.170999526977539062e+00,1.065353216000000000e+09
5.736999988555908203e+00,-5.695000171661376953e+00,8.689000129699707031e+00,1.065353216000000000e+09
6.329999923706054688e+00,-6.214000225067138672e+00,8.857000350952148438e+00,1.065353216000000000e+09
6.972000122070312500e+00,-6.772999763488769531e+00,9.036999702453613281e+00,1.065353216000000000e+09
7.678999900817871094e+00,-7.388999938964843750e+00,9.230999946594238281e+00,1.065353216000000000e+09
5.868999958038330078e+00,-5.591000080108642578e+00,8.715000152587890625e+00,1.065353216000000000e+09
6.491000175476074219e+00,-6.102000236511230469e+00,8.888999938964843750e+00,1.065353216000000000e+09
7.173999786376953125e+00,-6.659999847412109375e+00,9.085000038146972656e+00,1.065353216000000000e+09
7.922999858856201172e+00,-7.271999835968017578e+00,9.291000366210937500e+00,1.065353216000000000e+09
6.007999897003173828e+00,-5.493999958038330078e+00,8.755000114440917969e+00,1.065353216000000000e+09
6.657000064849853516e+00,-5.992000102996826172e+00,8.928000450134277344e+00,1.065353216000000000e+09
7.375999927520751953e+00,-6.541999816894531250e+00,9.135000228881835938e+00,1.065353216000000000e+09
8.177000045776367188e+00,-7.153999805450439453e+00,9.361000061035156250e+00,1.065353216000000000e+09
6.145999908447265625e+00,-5.394000053405761719e+00,8.793999671936035156e+00,1.065353216000000000e+09
6.828000068664550781e+00,-5.883999824523925781e+00,8.977000236511230469e+00,1.065353216000000000e+09
7.578000068664550781e+00,-6.419000148773193359e+00,9.185000419616699219e+00,1.065353216000000000e+09
8.397999763488769531e+00,-7.002999782562255859e+00,9.397999763488769531e+00,1.065353216000000000e+09
6.272999763488769531e+00,-5.281000137329101562e+00,8.817999839782714844e+00,1.065353216000000000e+09
6.980999946594238281e+00,-5.756999969482421875e+00,9.003000259399414062e+00,1.065353216000000000e+09
7.781000137329101562e+00,-6.294000148773193359e+00,9.239000320434570312e+00,1.065353216000000000e+09
